timestamp,hour_of_day,day_of_week,month,grid_load_percentage,frequency_hz,voltage_kv,renewable_percentage,temperature_celsius
2025-11-28T03:00:00,3,4,11,28.79,49.985,219.7,31.62,34.9
2025-11-28T04:00:00,4,4,11,20.0,50.05,222.7,19.71,37.6
2025-11-28T05:00:00,5,4,11,33.54,50.114,220.5,16.65,24.6
2025-11-28T06:00:00,6,4,11,55.67,49.953,221.7,26.65,29.1
2025-11-28T07:00:00,7,4,11,53.66,50.027,216.5,31.71,37.2
2025-11-28T08:00:00,8,4,11,53.81,49.853,218.3,16.96,36.7
2025-11-28T09:00:00,9,4,11,60.86,50.157,224.2,18.29,34.5
2025-11-28T10:00:00,10,4,11,60.44,50.126,215.3,20.46,20.9
2025-11-28T11:00:00,11,4,11,69.03,50.129,211.8,32.35,24.2
2025-11-28T12:00:00,12,4,11,67.44,50.027,224.6,21.52,38.8
2025-11-28T13:00:00,13,4,11,53.23,50.031,213.7,24.34,35.0
2025-11-28T14:00:00,14,4,11,54.53,49.977,221.1,16.48,39.4
2025-11-28T15:00:00,15,4,11,47.3,50.062,216.6,29.58,39.5
2025-11-28T16:00:00,16,4,11,52.99,50.22,222.7,29.33,38.9
2025-11-28T17:00:00,17,4,11,45.38,49.912,213.2,23.98,33.8
2025-11-28T18:00:00,18,4,11,63.91,50.069,211.8,24.29,38.7
2025-11-28T19:00:00,19,4,11,67.67,49.99,225.1,22.33,30.9
2025-11-28T20:00:00,20,4,11,63.52,50.034,217.9,15.37,35.7
2025-11-28T21:00:00,21,4,11,64.83,50.132,216.9,24.93,33.7
2025-11-28T22:00:00,22,4,11,47.5,49.939,221.5,17.2,31.4
2025-11-28T23:00:00,23,4,11,30.52,50.024,214.6,28.21,23.9
2025-11-29T00:00:00,0,5,11,24.48,49.96,218.2,30.61,20.4
2025-11-29T01:00:00,1,5,11,28.03,49.946,223.4,18.77,32.6
2025-11-29T02:00:00,2,5,11,28.28,50.067,212.3,23.17,37.2
2025-11-29T03:00:00,3,5,11,28.13,49.938,223.3,32.54,24.8
2025-11-29T04:00:00,4,5,11,29.67,50.166,224.0,18.31,27.9
2025-11-29T05:00:00,5,5,11,22.99,49.975,222.7,23.64,28.4
2025-11-29T06:00:00,6,5,11,57.38,50.026,223.5,32.49,32.3
2025-11-29T07:00:00,7,5,11,51.71,49.816,216.4,27.25,36.2
2025-11-29T08:00:00,8,5,11,56.55,50.002,223.6,28.28,25.8
2025-11-29T09:00:00,9,5,11,64.18,49.951,219.5,33.3,35.4
2025-11-29T10:00:00,10,5,11,68.11,50.008,214.9,29.87,26.5
2025-11-29T11:00:00,11,5,11,62.67,49.907,215.7,16.38,34.5
2025-11-29T12:00:00,12,5,11,66.46,49.982,224.3,33.9,33.8
2025-11-29T13:00:00,13,5,11,45.3,49.886,217.8,21.78,29.2
2025-11-29T14:00:00,14,5,11,51.35,50.079,211.3,22.6,38.3
2025-11-29T15:00:00,15,5,11,50.25,50.102,210.8,17.23,27.0
2025-11-29T16:00:00,16,5,11,45.01,50.222,221.3,28.42,30.5
2025-11-29T17:00:00,17,5,11,56.51,50.081,211.7,34.96,24.0
2025-11-29T18:00:00,18,5,11,71.12,50.101,218.4,15.21,38.1
2025-11-29T19:00:00,19,5,11,73.61,49.939,212.5,31.61,37.4
2025-11-29T20:00:00,20,5,11,63.39,50.184,215.4,19.1,26.8
2025-11-29T21:00:00,21,5,11,75.99,49.923,221.0,15.42,20.1
2025-11-29T22:00:00,22,5,11,61.78,50.168,231.8,34.71,30.4
2025-11-29T23:00:00,23,5,11,27.53,50.032,215.8,27.13,26.9
2025-11-30T00:00:00,0,6,11,29.11,50.02,221.8,28.22,21.9
2025-11-30T01:00:00,1,6,11,23.01,50.029,232.9,25.53,23.3
2025-11-30T02:00:00,2,6,11,33.6,49.82,206.2,20.7,27.4
2025-11-30T03:00:00,3,6,11,24.58,50.011,220.7,29.27,28.9
2025-11-30T04:00:00,4,6,11,34.5,49.891,223.7,25.8,21.5
2025-11-30T05:00:00,5,6,11,20.0,49.893,225.2,23.26,27.3
2025-11-30T06:00:00,6,6,11,48.74,49.999,217.9,31.06,31.1
2025-11-30T07:00:00,7,6,11,49.49,50.079,225.0,20.35,30.2
2025-11-30T08:00:00,8,6,11,53.3,49.951,226.9,31.92,29.6
2025-11-30T09:00:00,9,6,11,64.08,49.835,225.4,29.9,33.4
2025-11-30T10:00:00,10,6,11,74.09,49.982,222.5,15.31,29.3
2025-11-30T11:00:00,11,6,11,71.7,50.094,219.2,25.21,27.5
2025-11-30T12:00:00,12,6,11,70.6,49.835,213.2,20.71,38.1
2025-11-30T13:00:00,13,6,11,54.52,50.102,215.7,19.07,21.3
2025-11-30T14:00:00,14,6,11,58.87,49.924,227.1,15.04,38.7
2025-11-30T15:00:00,15,6,11,55.89,49.849,213.4,31.77,22.2
2025-11-30T16:00:00,16,6,11,54.09,49.958,230.1,21.11,30.7
2025-11-30T17:00:00,17,6,11,56.91,49.89,218.2,22.23,26.9
2025-11-30T18:00:00,18,6,11,59.9,49.924,222.4,16.06,31.4
2025-11-30T19:00:00,19,6,11,66.58,49.99,222.7,25.91,22.2
2025-11-30T20:00:00,20,6,11,57.82,50.141,220.0,17.15,23.2
2025-11-30T21:00:00,21,6,11,75.22,50.024,224.7,16.4,26.1
2025-11-30T22:00:00,22,6,11,68.67,50.15,218.2,32.46,28.5
2025-11-30T23:00:00,23,6,11,29.61,50.079,223.2,26.16,27.8
2025-12-01T00:00:00,0,0,12,22.7,49.809,230.2,22.32,33.6
2025-12-01T01:00:00,1,0,12,30.28,50.082,210.7,28.18,27.8
2025-12-01T02:00:00,2,0,12,28.3,50.003,226.6,20.98,25.3
2025-12-01T03:00:00,3,0,12,29.51,49.928,225.5,22.78,36.4
2025-12-01T04:00:00,4,0,12,27.04,49.937,217.9,17.82,21.8
2025-12-01T05:00:00,5,0,12,31.53,50.111,221.7,18.6,27.9
2025-12-01T06:00:00,6,0,12,49.15,50.108,222.2,30.62,27.0
2025-12-01T07:00:00,7,0,12,56.05,49.997,217.8,22.34,30.1
2025-12-01T08:00:00,8,0,12,55.1,49.97,228.6,20.38,36.4
2025-12-01T09:00:00,9,0,12,65.84,50.13,227.1,21.8,22.3
2025-12-01T10:00:00,10,0,12,67.38,50.198,219.4,29.97,22.7
2025-12-01T11:00:00,11,0,12,73.0,49.974,220.3,23.45,24.9
2025-12-01T12:00:00,12,0,12,75.67,49.85,213.6,29.29,30.8
2025-12-01T13:00:00,13,0,12,51.34,49.86,227.6,20.11,25.0
2025-12-01T14:00:00,14,0,12,56.36,49.924,218.5,31.91,38.3
2025-12-01T15:00:00,15,0,12,51.94,50.017,225.6,24.06,24.9
2025-12-01T16:00:00,16,0,12,57.52,50.122,211.6,21.21,24.9
2025-12-01T17:00:00,17,0,12,56.03,50.128,227.9,18.43,26.6
2025-12-01T18:00:00,18,0,12,58.56,50.053,211.9,16.87,33.3
2025-12-01T19:00:00,19,0,12,78.93,49.996,220.4,19.15,36.8
2025-12-01T20:00:00,20,0,12,66.19,49.857,222.9,24.0,27.4
2025-12-01T21:00:00,21,0,12,63.64,49.977,217.9,21.92,36.4
2025-12-01T22:00:00,22,0,12,66.88,50.095,219.7,25.81,20.5
2025-12-01T23:00:00,23,0,12,37.11,49.825,219.1,21.75,29.5
2025-12-02T00:00:00,0,1,12,27.5,50.022,212.1,31.54,37.9
2025-12-02T01:00:00,1,1,12,34.14,49.876,220.8,15.19,32.1
2025-12-02T02:00:00,2,1,12,39.01,50.027,217.9,23.65,36.8
2025-12-02T03:00:00,3,1,12,30.03,49.857,216.5,20.82,22.1
2025-12-02T04:00:00,4,1,12,36.55,49.945,230.1,22.46,25.3
2025-12-02T05:00:00,5,1,12,26.86,49.994,215.5,23.38,31.4
2025-12-02T06:00:00,6,1,12,49.23,49.784,218.1,23.15,22.8
2025-12-02T07:00:00,7,1,12,56.48,49.907,219.6,33.6,39.7
2025-12-02T08:00:00,8,1,12,58.0,49.99,226.5,22.16,32.0
2025-12-02T09:00:00,9,1,12,63.99,50.06,213.5,25.18,27.2
2025-12-02T10:00:00,10,1,12,69.83,49.71,216.4,30.75,33.3
2025-12-02T11:00:00,11,1,12,69.3,49.966,220.7,30.46,35.5
2025-12-02T12:00:00,12,1,12,72.46,50.126,225.4,26.65,21.9
2025-12-02T13:00:00,13,1,12,55.21,50.131,215.3,23.22,36.0
2025-12-02T14:00:00,14,1,12,43.49,49.934,213.3,24.59,32.0
2025-12-02T15:00:00,15,1,12,49.57,50.017,221.6,19.23,29.1
2025-12-02T16:00:00,16,1,12,49.69,49.92,216.1,15.52,28.3
2025-12-02T17:00:00,17,1,12,56.6,50.003,214.3,26.0,23.3
2025-12-02T18:00:00,18,1,12,66.63,50.034,227.7,31.19,37.7
2025-12-02T19:00:00,19,1,12,76.23,50.108,227.6,28.55,30.5
2025-12-02T20:00:00,20,1,12,73.94,50.023,214.5,29.3,21.8
2025-12-02T21:00:00,21,1,12,75.36,49.779,215.2,21.69,32.5
2025-12-02T22:00:00,22,1,12,74.31,49.892,213.0,23.48,27.2
2025-12-02T23:00:00,23,1,12,28.53,50.065,225.8,31.66,20.8
2025-12-03T00:00:00,0,2,12,28.43,50.118,216.0,21.93,26.9
2025-12-03T01:00:00,1,2,12,26.72,50.029,214.7,16.65,30.0
2025-12-03T02:00:00,2,2,12,36.02,49.959,221.6,17.36,34.3
2025-12-03T03:00:00,3,2,12,22.7,50.025,219.5,33.14,29.6
2025-12-03T04:00:00,4,2,12,28.64,50.146,218.7,20.99,34.3
2025-12-03T05:00:00,5,2,12,27.53,50.017,227.4,21.62,28.1
2025-12-03T06:00:00,6,2,12,62.3,50.139,220.0,26.35,35.0
2025-12-03T07:00:00,7,2,12,48.29,50.073,219.7,28.31,34.4
2025-12-03T08:00:00,8,2,12,60.65,50.028,218.5,17.29,28.6
2025-12-03T09:00:00,9,2,12,69.56,49.895,209.3,25.78,28.2
2025-12-03T10:00:00,10,2,12,70.63,50.069,215.0,33.46,27.2
2025-12-03T11:00:00,11,2,12,69.58,49.935,222.9,33.18,34.2
2025-12-03T12:00:00,12,2,12,75.44,49.921,215.0,31.15,38.6
2025-12-03T13:00:00,13,2,12,51.57,49.942,228.6,25.35,27.4
2025-12-03T14:00:00,14,2,12,55.77,50.038,214.6,23.99,33.5
2025-12-03T15:00:00,15,2,12,58.76,49.749,213.2,23.46,23.6
2025-12-03T16:00:00,16,2,12,50.73,49.89,220.1,30.43,24.9
2025-12-03T17:00:00,17,2,12,57.75,50.169,213.3,20.01,27.7
2025-12-03T18:00:00,18,2,12,76.14,49.991,222.7,34.34,29.5
2025-12-03T19:00:00,19,2,12,71.23,50.153,209.9,32.96,20.4
2025-12-03T20:00:00,20,2,12,73.02,49.952,226.3,28.03,36.3
2025-12-03T21:00:00,21,2,12,70.42,49.984,219.9,28.48,29.9
2025-12-03T22:00:00,22,2,12,62.49,50.09,216.0,32.22,37.8
2025-12-03T23:00:00,23,2,12,30.02,49.915,219.9,26.62,25.7
2025-12-04T00:00:00,0,3,12,25.52,50.041,218.7,34.08,20.6
2025-12-04T01:00:00,1,3,12,40.9,50.117,217.9,34.1,35.7
2025-12-04T02:00:00,2,3,12,25.47,50.033,232.0,31.57,33.4
2025-12-04T03:00:00,3,3,12,35.92,50.027,225.7,17.71,35.0
2025-12-04T04:00:00,4,3,12,22.95,50.126,220.3,29.68,29.7
2025-12-04T05:00:00,5,3,12,30.29,49.895,216.3,31.61,33.0
2025-12-04T06:00:00,6,3,12,49.19,50.055,221.4,23.93,31.0
2025-12-04T07:00:00,7,3,12,55.16,49.872,226.3,30.34,29.8
2025-12-04T08:00:00,8,3,12,65.48,50.073,219.4,20.19,32.2
2025-12-04T09:00:00,9,3,12,76.94,50.075,235.0,21.3,38.7
2025-12-04T10:00:00,10,3,12,67.5,49.966,218.7,31.92,28.0
2025-12-04T11:00:00,11,3,12,69.13,50.044,225.3,24.49,22.0
2025-12-04T12:00:00,12,3,12,70.32,49.948,218.7,33.93,22.7
2025-12-04T13:00:00,13,3,12,48.1,49.905,223.4,19.82,32.8
2025-12-04T14:00:00,14,3,12,53.52,49.903,215.9,21.37,25.5
2025-12-04T15:00:00,15,3,12,44.06,50.023,221.2,33.65,24.8
2025-12-04T16:00:00,16,3,12,54.5,50.083,224.3,16.25,20.7
2025-12-04T17:00:00,17,3,12,57.23,50.028,213.1,30.56,35.5
2025-12-04T18:00:00,18,3,12,70.68,50.095,216.0,30.31,29.6
2025-12-04T19:00:00,19,3,12,70.57,49.964,218.6,32.78,31.5
2025-12-04T20:00:00,20,3,12,63.18,50.062,214.0,23.38,24.9
2025-12-04T21:00:00,21,3,12,70.89,50.044,217.5,28.23,36.0
2025-12-04T22:00:00,22,3,12,68.16,50.112,224.1,19.93,33.8
2025-12-04T23:00:00,23,3,12,34.46,50.021,222.4,21.55,34.0
2025-12-05T00:00:00,0,4,12,36.54,50.035,216.3,23.65,32.5
2025-12-05T01:00:00,1,4,12,27.47,49.974,217.8,18.34,35.4
2025-12-05T02:00:00,2,4,12,34.48,50.146,208.3,25.35,36.4
2025-12-05T03:00:00,3,4,12,21.76,50.149,222.9,20.22,29.6
2025-12-05T04:00:00,4,4,12,22.72,50.103,226.2,16.55,36.2
2025-12-05T05:00:00,5,4,12,30.35,49.851,228.6,26.22,32.1
2025-12-05T06:00:00,6,4,12,58.21,50.06,209.9,26.53,32.1
2025-12-05T07:00:00,7,4,12,63.4,49.844,226.0,23.94,20.3
2025-12-05T08:00:00,8,4,12,47.64,49.818,210.9,23.71,27.2
2025-12-05T09:00:00,9,4,12,68.21,49.99,219.2,17.0,24.6
2025-12-05T10:00:00,10,4,12,68.47,49.936,219.2,28.09,26.4
2025-12-05T11:00:00,11,4,12,71.84,49.947,212.4,31.49,31.5
2025-12-05T12:00:00,12,4,12,61.51,49.818,226.9,27.08,24.7
2025-12-05T13:00:00,13,4,12,48.2,49.842,222.3,20.72,31.0
2025-12-05T14:00:00,14,4,12,43.51,49.871,227.1,20.62,26.3
2025-12-05T15:00:00,15,4,12,52.02,50.048,220.4,20.82,28.3
2025-12-05T16:00:00,16,4,12,56.7,49.91,220.9,23.4,35.5
2025-12-05T17:00:00,17,4,12,46.72,50.052,223.7,24.01,28.3
2025-12-05T18:00:00,18,4,12,70.25,49.736,212.3,29.64,38.1
2025-12-05T19:00:00,19,4,12,75.18,50.113,226.8,24.17,36.6
2025-12-05T20:00:00,20,4,12,60.94,49.894,217.5,17.2,21.6
2025-12-05T21:00:00,21,4,12,73.12,49.819,222.9,18.79,38.2
2025-12-05T22:00:00,22,4,12,69.82,49.97,234.8,30.22,20.1
2025-12-05T23:00:00,23,4,12,24.53,50.075,216.5,21.79,31.5
2025-12-06T00:00:00,0,5,12,27.78,49.977,223.6,21.81,31.0
2025-12-06T01:00:00,1,5,12,27.26,50.001,218.4,29.49,31.6
2025-12-06T02:00:00,2,5,12,28.83,50.032,214.6,32.05,36.1
2025-12-06T03:00:00,3,5,12,24.02,49.874,217.1,29.74,21.7
2025-12-06T04:00:00,4,5,12,34.58,49.932,215.5,26.37,23.6
2025-12-06T05:00:00,5,5,12,32.03,49.949,239.5,20.97,21.1
2025-12-06T06:00:00,6,5,12,54.37,50.147,223.9,20.11,31.6
2025-12-06T07:00:00,7,5,12,56.88,50.022,223.3,32.52,28.6
2025-12-06T08:00:00,8,5,12,56.41,50.081,221.8,20.97,31.3
2025-12-06T09:00:00,9,5,12,76.74,50.09,226.1,24.32,20.4
2025-12-06T10:00:00,10,5,12,73.73,50.014,220.9,15.46,27.0
2025-12-06T11:00:00,11,5,12,81.92,49.982,220.9,31.14,25.4
2025-12-06T12:00:00,12,5,12,60.99,50.041,223.2,28.82,24.3
2025-12-06T13:00:00,13,5,12,53.08,50.17,205.0,29.59,33.6
2025-12-06T14:00:00,14,5,12,49.74,50.153,220.1,30.1,38.0
2025-12-06T15:00:00,15,5,12,47.12,49.933,227.5,34.14,37.3
2025-12-06T16:00:00,16,5,12,53.62,50.052,217.7,27.98,28.0
2025-12-06T17:00:00,17,5,12,52.35,50.049,216.6,17.8,21.4
2025-12-06T18:00:00,18,5,12,70.67,50.114,219.5,24.87,21.2
2025-12-06T19:00:00,19,5,12,72.69,49.819,219.5,30.14,27.2
2025-12-06T20:00:00,20,5,12,66.68,49.913,224.0,15.49,32.9
2025-12-06T21:00:00,21,5,12,66.11,49.98,215.1,21.2,35.6
2025-12-06T22:00:00,22,5,12,72.28,50.038,223.2,31.73,24.5
2025-12-06T23:00:00,23,5,12,27.5,49.935,217.5,18.57,39.1
2025-12-07T00:00:00,0,6,12,27.78,49.989,218.2,34.63,33.3
2025-12-07T01:00:00,1,6,12,29.33,49.899,220.2,20.33,35.4
2025-12-07T02:00:00,2,6,12,32.53,50.199,213.9,17.37,36.1
2025-12-07T03:00:00,3,6,12,29.37,49.88,220.3,30.34,23.7
2025-12-07T04:00:00,4,6,12,40.26,50.015,228.0,33.28,34.4
2025-12-07T05:00:00,5,6,12,24.89,49.887,213.2,21.69,29.6
2025-12-07T06:00:00,6,6,12,59.71,49.944,221.9,18.69,29.9
2025-12-07T07:00:00,7,6,12,57.85,49.861,220.2,22.33,25.9
2025-12-07T08:00:00,8,6,12,52.16,49.851,222.5,27.6,31.6
2025-12-07T09:00:00,9,6,12,68.96,49.875,208.7,24.01,20.4
2025-12-07T10:00:00,10,6,12,62.22,50.028,218.0,31.95,39.9
2025-12-07T11:00:00,11,6,12,77.62,49.921,211.6,23.63,27.7
2025-12-07T12:00:00,12,6,12,74.44,50.034,219.7,17.87,21.4
2025-12-07T13:00:00,13,6,12,52.76,50.028,215.9,22.01,32.6
2025-12-07T14:00:00,14,6,12,57.74,49.96,227.7,18.78,28.4
2025-12-07T15:00:00,15,6,12,50.64,49.99,224.8,33.61,27.1
2025-12-07T16:00:00,16,6,12,48.6,50.209,219.7,22.2,23.9
2025-12-07T17:00:00,17,6,12,49.55,49.834,217.1,20.15,37.2
2025-12-07T18:00:00,18,6,12,73.69,50.111,213.6,27.63,25.6
2025-12-07T19:00:00,19,6,12,66.8,49.988,228.3,33.21,37.9
2025-12-07T20:00:00,20,6,12,72.95,49.993,225.4,16.87,39.6
2025-12-07T21:00:00,21,6,12,78.19,49.975,217.8,18.41,21.1
2025-12-07T22:00:00,22,6,12,68.98,49.876,221.3,29.07,27.4
2025-12-07T23:00:00,23,6,12,30.1,49.991,227.3,15.8,32.7
2025-12-08T00:00:00,0,0,12,28.55,49.934,224.4,25.32,23.8
2025-12-08T01:00:00,1,0,12,36.65,50.03,217.4,15.04,22.5
2025-12-08T02:00:00,2,0,12,27.79,50.082,214.8,19.82,36.4
2025-12-08T03:00:00,3,0,12,20.43,50.125,218.8,31.31,35.4
2025-12-08T04:00:00,4,0,12,29.24,49.951,215.3,25.62,32.5
2025-12-08T05:00:00,5,0,12,33.08,50.051,215.4,15.76,20.6
2025-12-08T06:00:00,6,0,12,58.99,50.127,218.9,17.07,26.6
2025-12-08T07:00:00,7,0,12,52.52,50.177,230.2,16.83,21.4
2025-12-08T08:00:00,8,0,12,58.32,50.054,216.2,26.64,21.3
2025-12-08T09:00:00,9,0,12,71.27,50.191,217.6,16.23,30.2
2025-12-08T10:00:00,10,0,12,68.57,50.012,218.3,21.29,22.4
2025-12-08T11:00:00,11,0,12,74.45,50.004,221.3,26.67,32.2
2025-12-08T12:00:00,12,0,12,60.87,49.871,213.8,26.78,30.0
2025-12-08T13:00:00,13,0,12,55.9,50.041,217.4,16.51,24.8
2025-12-08T14:00:00,14,0,12,54.2,49.874,215.0,18.03,31.3
2025-12-08T15:00:00,15,0,12,59.03,50.038,220.7,27.16,31.4
2025-12-08T16:00:00,16,0,12,46.06,49.978,220.3,24.47,30.6
2025-12-08T17:00:00,17,0,12,55.59,49.998,222.9,34.87,31.4
2025-12-08T18:00:00,18,0,12,71.11,50.041,221.3,34.06,26.7
2025-12-08T19:00:00,19,0,12,65.67,49.916,218.4,25.23,26.0
2025-12-08T20:00:00,20,0,12,66.53,50.064,217.1,33.78,31.5
2025-12-08T21:00:00,21,0,12,77.68,49.968,222.6,33.94,24.3
2025-12-08T22:00:00,22,0,12,72.93,49.889,213.6,15.79,36.6
2025-12-08T23:00:00,23,0,12,21.56,50.085,216.2,26.78,39.4
2025-12-09T00:00:00,0,1,12,26.91,49.897,221.7,21.61,23.9
2025-12-09T01:00:00,1,1,12,28.26,49.826,226.5,31.24,35.3
2025-12-09T02:00:00,2,1,12,32.04,50.138,219.9,30.66,25.1
2025-12-09T03:00:00,3,1,12,26.18,49.868,225.5,32.24,27.3
2025-12-09T04:00:00,4,1,12,30.5,49.945,227.3,21.4,25.8
2025-12-09T05:00:00,5,1,12,30.04,50.021,215.3,25.65,20.2
2025-12-09T06:00:00,6,1,12,53.2,50.184,225.1,31.24,31.9
2025-12-09T07:00:00,7,1,12,49.91,49.924,213.1,22.11,38.0
2025-12-09T08:00:00,8,1,12,52.05,50.059,219.3,19.37,38.9
2025-12-09T09:00:00,9,1,12,72.19,50.189,227.6,28.12,32.5
2025-12-09T10:00:00,10,1,12,75.58,50.086,220.4,20.29,32.6
2025-12-09T11:00:00,11,1,12,68.57,49.955,218.7,18.57,38.4
2025-12-09T12:00:00,12,1,12,74.11,49.988,224.8,26.35,27.0
2025-12-09T13:00:00,13,1,12,54.81,49.941,213.6,18.54,39.6
2025-12-09T14:00:00,14,1,12,58.74,49.801,220.0,21.21,32.3
2025-12-09T15:00:00,15,1,12,55.77,50.043,225.9,19.41,23.8
2025-12-09T16:00:00,16,1,12,58.76,50.047,217.2,21.45,33.7
2025-12-09T17:00:00,17,1,12,56.38,49.969,229.1,20.96,21.8
2025-12-09T18:00:00,18,1,12,75.42,49.84,217.7,16.51,39.3
2025-12-09T19:00:00,19,1,12,73.2,49.899,221.7,20.01,28.4
2025-12-09T20:00:00,20,1,12,61.61,49.806,221.6,28.14,23.3
2025-12-09T21:00:00,21,1,12,69.9,50.007,223.6,31.28,36.1
2025-12-09T22:00:00,22,1,12,76.58,50.022,220.6,27.62,31.8
2025-12-09T23:00:00,23,1,12,30.71,49.917,219.6,24.55,32.6
2025-12-10T00:00:00,0,2,12,20.0,49.87,216.7,19.08,21.6
2025-12-10T01:00:00,1,2,12,23.54,50.095,225.3,25.35,21.6
2025-12-10T02:00:00,2,2,12,22.63,50.078,223.6,21.98,36.5
2025-12-10T03:00:00,3,2,12,24.31,49.956,215.9,31.16,38.2
2025-12-10T04:00:00,4,2,12,27.55,49.871,211.6,21.86,35.7
2025-12-10T05:00:00,5,2,12,32.49,50.015,213.7,26.62,22.8
2025-12-10T06:00:00,6,2,12,50.29,50.064,215.9,27.24,31.7
2025-12-10T07:00:00,7,2,12,63.03,50.064,212.0,30.14,37.9
2025-12-10T08:00:00,8,2,12,53.58,49.948,218.2,15.24,36.6
2025-12-10T09:00:00,9,2,12,64.59,49.986,215.2,22.2,25.1
2025-12-10T10:00:00,10,2,12,67.21,49.995,223.1,27.15,31.0
2025-12-10T11:00:00,11,2,12,59.17,50.226,213.9,16.78,26.2
2025-12-10T12:00:00,12,2,12,69.94,50.232,216.8,27.94,36.2
2025-12-10T13:00:00,13,2,12,48.73,49.977,221.1,25.1,34.3
2025-12-10T14:00:00,14,2,12,54.45,49.893,220.7,28.68,21.5
2025-12-10T15:00:00,15,2,12,51.11,50.047,220.2,15.71,23.6
2025-12-10T16:00:00,16,2,12,63.91,50.039,217.3,21.7,35.8
2025-12-10T17:00:00,17,2,12,59.4,50.101,218.9,33.4,37.0
2025-12-10T18:00:00,18,2,12,70.4,49.916,207.0,18.77,39.9
2025-12-10T19:00:00,19,2,12,75.03,49.929,221.0,32.54,33.1
2025-12-10T20:00:00,20,2,12,64.88,49.945,221.7,19.25,33.9
2025-12-10T21:00:00,21,2,12,74.78,50.054,218.3,28.24,37.7
2025-12-10T22:00:00,22,2,12,66.55,50.15,222.4,34.42,32.4
2025-12-10T23:00:00,23,2,12,32.37,49.981,229.8,20.4,21.6
2025-12-11T00:00:00,0,3,12,29.03,50.162,218.9,33.85,27.4
2025-12-11T01:00:00,1,3,12,35.83,50.192,216.1,21.35,32.6
2025-12-11T02:00:00,2,3,12,28.0,49.973,219.7,18.32,36.6
2025-12-11T03:00:00,3,3,12,27.25,49.969,218.3,29.7,21.8
2025-12-11T04:00:00,4,3,12,29.78,50.04,223.2,34.07,36.0
2025-12-11T05:00:00,5,3,12,30.05,49.928,216.3,27.93,29.5
2025-12-11T06:00:00,6,3,12,48.29,49.962,217.0,27.63,20.8
2025-12-11T07:00:00,7,3,12,48.76,50.144,216.8,23.42,31.9
2025-12-11T08:00:00,8,3,12,56.9,49.908,221.7,31.91,23.4
2025-12-11T09:00:00,9,3,12,81.33,50.036,219.7,25.14,32.6
2025-12-11T10:00:00,10,3,12,69.92,49.928,215.2,26.5,31.5
2025-12-11T11:00:00,11,3,12,75.94,50.048,216.7,25.93,22.4
2025-12-11T12:00:00,12,3,12,73.09,49.988,214.9,34.65,39.9
2025-12-11T13:00:00,13,3,12,52.27,50.066,221.6,34.98,22.9
2025-12-11T14:00:00,14,3,12,61.41,50.149,233.5,20.56,20.1
2025-12-11T15:00:00,15,3,12,52.69,50.094,215.0,24.1,39.6
2025-12-11T16:00:00,16,3,12,55.12,50.041,214.7,22.15,21.2
2025-12-11T17:00:00,17,3,12,46.48,50.008,216.9,26.51,21.5
2025-12-11T18:00:00,18,3,12,73.6,49.981,210.2,16.45,36.5
2025-12-11T19:00:00,19,3,12,65.67,49.882,221.6,23.31,34.6
2025-12-11T20:00:00,20,3,12,69.51,49.827,228.9,26.45,29.1
2025-12-11T21:00:00,21,3,12,71.8,49.947,215.4,22.73,38.3
2025-12-11T22:00:00,22,3,12,72.67,50.205,230.8,19.59,28.6
2025-12-11T23:00:00,23,3,12,30.7,49.801,224.8,16.04,28.6
2025-12-12T00:00:00,0,4,12,31.8,49.954,222.6,22.33,25.3
2025-12-12T01:00:00,1,4,12,30.03,50.066,216.6,29.11,28.0
2025-12-12T02:00:00,2,4,12,30.43,50.083,225.9,29.07,23.0
2025-12-12T03:00:00,3,4,12,32.52,50.244,217.4,16.02,24.9
2025-12-12T04:00:00,4,4,12,35.29,50.104,216.4,18.59,29.4
2025-12-12T05:00:00,5,4,12,21.75,49.72,216.5,29.92,30.3
2025-12-12T06:00:00,6,4,12,49.43,49.984,223.3,15.81,26.7
2025-12-12T07:00:00,7,4,12,46.88,49.825,216.7,26.44,24.1
2025-12-12T08:00:00,8,4,12,54.22,49.998,219.2,33.81,34.3
2025-12-12T09:00:00,9,4,12,67.69,49.927,222.7,26.41,24.6
2025-12-12T10:00:00,10,4,12,76.81,50.008,212.6,21.16,29.8
2025-12-12T11:00:00,11,4,12,68.14,50.05,225.8,34.11,39.5
2025-12-12T12:00:00,12,4,12,75.48,49.872,222.5,31.07,25.5
2025-12-12T13:00:00,13,4,12,63.78,49.921,224.1,25.86,22.3
2025-12-12T14:00:00,14,4,12,59.14,50.043,219.9,18.1,34.3
2025-12-12T15:00:00,15,4,12,56.39,49.814,213.6,18.63,20.8
2025-12-12T16:00:00,16,4,12,54.45,50.159,211.7,25.09,34.8
2025-12-12T17:00:00,17,4,12,48.62,49.912,219.3,20.17,22.7
2025-12-12T18:00:00,18,4,12,71.29,49.979,222.7,21.04,38.0
2025-12-12T19:00:00,19,4,12,66.07,50.151,225.3,25.51,38.5
2025-12-12T20:00:00,20,4,12,67.55,49.921,216.5,33.17,23.4
2025-12-12T21:00:00,21,4,12,73.33,49.971,224.7,15.96,32.2
2025-12-12T22:00:00,22,4,12,69.42,49.997,219.3,28.05,20.7
2025-12-12T23:00:00,23,4,12,24.12,49.938,220.1,33.05,34.1
