timestamp,day_of_week,hour_of_day,is_weekend,is_peak_hour,station_id,energy_demanded_kwh,charging_duration_minutes,wait_time_minutes,user_satisfaction
2025-04-05T03:20:00,5,3,1,0,5,57.35,142,33,4.752045319839331
2025-07-07T15:02:00,0,15,0,0,6,59.38,120,52,3.9280368644516193
2025-06-15T03:33:00,6,3,1,0,6,35.71,165,41,4.16491437411363
2025-11-03T18:31:00,0,18,0,1,24,19.44,43,24,4.414634144048608
2025-08-31T05:29:00,6,5,1,0,33,14.23,73,50,3.6079707516476773
2025-10-08T12:04:00,2,12,0,1,2,58.66,122,59,4.219265785642456
2025-05-04T16:30:00,6,16,1,0,1,50.24,89,35,3.927693554779669
2025-03-14T21:09:00,4,21,0,1,24,70.96,21,19,4.166905379066322
2025-01-14T21:54:00,1,21,0,1,37,66.52,103,48,3.5626239187151083
2025-11-02T10:35:00,6,10,1,1,20,35.69,98,21,3.8541947263944127
2025-07-08T03:35:00,1,3,0,0,44,39.08,76,25,3.6913042172853157
2025-09-28T09:38:00,6,9,1,1,34,76.89,123,30,3.0140952250020208
2025-04-21T21:22:00,0,21,0,1,14,51.16,39,24,4.1156716456486935
2025-02-21T20:53:00,4,20,0,1,5,65.44,149,38,4.389782137619912
2025-08-12T04:26:00,1,4,0,0,31,75.53,140,35,3.771769643486988
2025-09-11T18:02:00,3,18,0,1,17,64.24,176,9,3.0291180003429496
2025-11-25T07:49:00,1,7,0,0,11,24.43,68,51,3.868498735521252
2025-08-27T15:16:00,2,15,0,0,40,51.85,138,52,3.5379440870507888
2025-12-15T06:42:00,0,6,0,0,30,20.39,52,30,4.100507888000414
2025-02-07T13:03:00,4,13,0,0,48,61.6,120,42,3.9496222574989517
2025-11-30T00:05:00,6,0,1,0,39,18.71,40,2,3.340781608145079
2025-05-20T00:45:00,1,0,0,0,43,34.77,156,17,3.7365218613079856
2025-09-10T03:15:00,2,3,0,0,35,35.39,54,18,3.899709670849587
2025-12-13T02:52:00,5,2,1,0,36,60.78,56,14,3.59595161488473
2025-10-27T18:46:00,0,18,0,1,6,61.16,168,56,4.101597854519765
2025-01-24T18:27:00,4,18,0,1,11,34.4,129,45,4.851362014050172
2025-02-06T08:16:00,3,8,0,0,15,69.05,124,42,4.983401193552786
2025-01-21T19:03:00,1,19,0,1,47,40.83,137,34,4.184057924520696
2025-06-18T09:00:00,2,9,0,1,12,10.52,77,55,3.9782179557612403
2025-07-04T17:22:00,4,17,0,0,39,12.31,64,41,4.747573075738608
2025-02-24T05:03:00,0,5,0,0,15,47.05,127,13,3.2848673110648656
2025-09-17T02:31:00,2,2,0,0,28,63.24,49,8,3.860689530755665
2025-04-20T12:22:00,6,12,1,1,12,22.04,138,1,3.921942249449433
2025-09-15T15:57:00,0,15,0,0,40,45.27,136,35,4.632175348675762
2025-05-05T16:36:00,0,16,0,0,33,72.5,73,8,3.4288439500196626
2025-12-14T03:12:00,6,3,1,0,42,79.19,37,28,4.552958188145541
2025-11-24T16:56:00,0,16,0,0,22,38.64,114,19,3.7375729928648393
2025-06-22T09:08:00,6,9,1,1,46,72.36,52,0,3.7930761060691607
2025-05-06T15:08:00,1,15,0,0,14,50.82,148,42,3.8733506084791847
2025-03-16T05:23:00,6,5,1,0,39,74.71,163,56,4.069596866546225
2025-04-21T07:31:00,0,7,0,0,22,13.07,174,44,4.241054628932826
2025-08-15T12:16:00,4,12,0,1,30,59.68,49,36,4.126143561818827
2025-04-12T08:47:00,5,8,1,0,32,12.15,153,50,3.4899421740739696
2025-07-14T20:13:00,0,20,0,1,30,57.53,21,47,4.832165489865719
2025-03-30T15:42:00,6,15,1,0,11,76.54,68,43,3.206793390764031
2025-12-30T02:18:00,1,2,0,0,28,16.45,131,56,4.075410782158746
2025-07-07T09:14:00,0,9,0,1,32,76.24,147,43,3.9816470744160055
2025-04-25T00:44:00,4,0,0,0,25,46.49,79,51,3.5481196886223545
2025-10-08T05:11:00,2,5,0,0,4,49.83,50,18,4.5841063391763575
2025-12-01T05:32:00,0,5,0,0,18,45.02,134,15,3.6094971469425845
2025-11-03T13:46:00,0,13,0,0,2,40.82,112,51,3.4874225516192983
2025-04-08T16:02:00,1,16,0,0,30,35.04,78,53,3.7284111135743423
2025-05-10T03:43:00,5,3,1,0,38,73.05,174,26,4.3212193795905645
2025-07-01T13:17:00,1,13,0,0,29,47.4,43,37,4.771788662131582
2025-09-03T09:35:00,2,9,0,1,10,10.9,65,49,4.592253406681948
2025-06-19T18:03:00,3,18,0,1,21,26.36,61,12,4.0479234710297725
2025-10-18T18:08:00,5,18,1,1,13,22.69,136,27,3.3108749843735255
2025-09-20T20:54:00,5,20,1,1,11,77.25,98,12,4.873092701027991
2025-08-23T22:52:00,5,22,1,1,37,25.15,166,43,4.620912864638072
2025-10-29T15:19:00,2,15,0,0,8,14.07,123,6,4.190250780128167
2025-11-25T10:11:00,1,10,0,1,8,28.87,82,16,3.230303350589402
2025-10-16T21:02:00,3,21,0,1,31,16.8,123,16,4.962160378062947
2025-10-22T00:31:00,2,0,0,0,21,74.95,97,1,4.917882521094033
2025-01-31T08:07:00,4,8,0,0,7,63.15,130,29,4.6467546698256905
2025-06-18T08:04:00,2,8,0,0,21,44.88,35,15,3.0567404381042946
2025-03-24T15:58:00,0,15,0,0,37,24.8,116,4,4.888917786353625
2025-05-15T09:24:00,3,9,0,1,47,76.39,104,9,4.639423108025319
2025-10-16T03:16:00,3,3,0,0,21,43.85,98,43,4.578665590147191
2025-02-05T13:49:00,2,13,0,0,43,77.72,22,49,3.7359550447073597
2025-02-14T04:35:00,4,4,0,0,35,31.96,131,18,3.910217637972807
2025-12-16T06:02:00,1,6,0,0,22,49.19,136,7,3.544714475836664
2025-06-30T17:11:00,0,17,0,0,46,31.81,115,1,4.76158631991369
2025-11-28T06:14:00,4,6,0,0,2,61.14,172,11,3.4805507209967663
2025-04-05T07:04:00,5,7,1,0,28,27.33,91,53,3.352298881936958
2025-05-14T17:36:00,2,17,0,0,10,50.6,118,34,4.026679324914102
2025-04-20T23:09:00,6,23,1,0,48,15.61,83,32,3.2397530555003007
2025-06-26T11:37:00,3,11,0,1,7,49.34,131,0,4.303432875163933
2025-09-23T00:42:00,1,0,0,0,3,37.61,84,6,4.513955459982167
2025-03-01T13:22:00,5,13,1,0,48,69.16,156,20,4.338851289609432
2025-09-01T07:35:00,0,7,0,0,26,42.58,53,20,4.183508848442576
2025-02-09T10:21:00,6,10,1,1,13,73.54,134,26,4.107212255263052
2025-02-14T00:20:00,4,0,0,0,25,40.05,105,13,4.706944795882273
2025-11-19T11:46:00,2,11,0,1,22,63.68,37,44,3.1947998877165524
2025-01-26T05:01:00,6,5,1,0,2,27.2,175,16,4.544088471947142
2025-07-06T18:01:00,6,18,1,1,35,56.84,127,51,4.716673959399833
2025-09-04T01:49:00,3,1,0,0,15,14.69,57,7,4.2440855869331475
2025-10-09T02:56:00,3,2,0,0,17,32.87,154,43,4.964260605583345
2025-08-27T16:43:00,2,16,0,0,41,25.03,44,15,4.227651710362945
2025-09-28T10:36:00,6,10,1,1,39,10.73,139,44,4.845907891735804
2025-01-20T20:22:00,0,20,0,1,15,71.21,118,28,4.477002027279983
2025-12-01T11:47:00,0,11,0,1,12,78.58,117,7,3.4984916725391164
2025-12-31T00:24:00,2,0,0,0,34,75.62,89,44,3.2220870870761846
2025-06-01T06:17:00,6,6,1,0,48,61.69,124,27,4.797026304265526
2025-12-23T08:35:00,1,8,0,0,48,71.51,54,5,3.8635486716025067
2025-04-25T07:41:00,4,7,0,0,10,32.5,173,30,4.078648672530223
2025-01-08T02:33:00,2,2,0,0,10,64.44,71,11,3.4416748805628363
2025-05-27T21:14:00,1,21,0,1,31,78.72,165,28,4.15422047693144
2025-12-24T19:20:00,2,19,0,1,29,53.97,105,22,4.57654539560304
2025-12-10T13:36:00,2,13,0,0,21,71.23,58,12,4.303421321573495
2025-06-13T19:43:00,4,19,0,1,46,53.93,99,52,3.266215049832796
2025-10-27T11:29:00,0,11,0,1,31,49.19,130,6,3.6274041200270872
2025-08-17T14:01:00,6,14,1,0,22,77.79,57,30,3.1898433651537803
2025-12-29T12:59:00,0,12,0,1,17,14.69,74,42,4.610428941033533
2025-12-19T13:20:00,4,13,0,0,22,31.4,115,56,4.041928777024117
2025-07-24T10:49:00,3,10,0,1,42,46.69,171,8,3.974611707652419
2025-09-23T14:11:00,1,14,0,0,30,74.8,102,52,4.818252574679544
2025-03-12T22:54:00,2,22,0,1,11,40.32,23,35,3.0245735279167647
2025-03-27T09:22:00,3,9,0,1,5,37.36,143,11,3.724838128652809
2025-02-26T00:36:00,2,0,0,0,18,76.6,42,57,4.775887521901985
2025-01-19T13:14:00,6,13,1,0,48,24.16,98,58,4.568047565666974
2025-09-19T11:01:00,4,11,0,1,25,15.82,89,56,4.662572263714855
2025-12-23T05:13:00,1,5,0,0,47,16.46,26,53,4.630816200065478
2025-03-02T11:07:00,6,11,1,1,28,32.68,118,46,4.5607027791937345
2025-08-08T18:43:00,4,18,0,1,35,41.74,142,2,3.645797963508619
2025-09-06T16:14:00,5,16,1,0,42,29.89,103,26,4.686872030142345
2025-10-30T19:04:00,3,19,0,1,2,79.49,64,19,4.970589450196773
2025-10-19T07:26:00,6,7,1,0,6,16.44,152,19,4.691435323097629
2025-06-30T08:39:00,0,8,0,0,34,35.99,93,2,4.899077281934955
2025-06-12T04:44:00,3,4,0,0,45,72.58,120,20,3.1327105220000986
2025-07-12T08:02:00,5,8,1,0,38,75.02,49,30,3.6172042842165446
2025-10-12T05:13:00,6,5,1,0,10,66.77,43,6,4.861929140284214
2025-04-11T13:47:00,4,13,0,0,40,65.06,172,42,4.114632383994744
2025-11-17T08:28:00,0,8,0,0,32,40.51,78,45,4.612968644934071
2025-11-15T12:11:00,5,12,1,1,22,43.4,25,35,3.7004435519221364
2025-08-17T03:51:00,6,3,1,0,4,78.33,126,50,3.0202612738499335
2025-12-19T20:03:00,4,20,0,1,26,28.98,152,52,3.000774825940889
2025-04-03T05:39:00,3,5,0,0,28,52.02,38,53,3.3098540682683506
2025-08-03T20:18:00,6,20,1,1,2,54.12,85,8,3.8101115290949794
2025-10-22T08:43:00,2,8,0,0,23,67.24,117,25,3.1537722978506264
2025-11-30T12:21:00,6,12,1,1,43,77.58,167,29,3.350480039219068
2025-08-26T16:34:00,1,16,0,0,12,40.4,95,25,4.416412166147756
2025-01-21T04:27:00,1,4,0,0,23,16.44,118,57,3.9065069367536207
2025-08-24T07:05:00,6,7,1,0,14,15.96,86,10,4.770063952359257
2025-01-24T10:44:00,4,10,0,1,18,65.21,173,28,4.192200674434651
2025-08-19T14:09:00,1,14,0,0,12,79.58,137,40,4.854916647624454
2025-11-06T05:55:00,3,5,0,0,23,10.96,52,1,4.722740272222822
2025-03-31T17:00:00,0,17,0,0,32,20.97,105,35,4.909363967557226
2025-06-10T06:13:00,1,6,0,0,48,60.99,152,49,4.470518426227179
2025-11-21T04:37:00,4,4,0,0,46,11.62,56,26,3.9012883298800363
2025-07-19T00:06:00,5,0,1,0,29,17.39,27,30,4.346946086691036
2025-07-26T21:51:00,5,21,1,1,32,48.95,132,10,3.15695739619208
2025-10-16T16:32:00,3,16,0,0,2,54.87,80,3,3.4747235918781345
2025-08-22T09:46:00,4,9,0,1,43,22.93,85,6,4.04067950139968
2025-10-29T21:10:00,2,21,0,1,33,71.33,24,3,3.6748461863229056
2025-04-24T17:57:00,3,17,0,0,27,27.64,83,26,4.681131218250079
2025-06-19T15:34:00,3,15,0,0,19,46.34,88,30,3.1689828303121015
2025-05-29T13:30:00,3,13,0,0,1,64.3,55,15,3.8157985021398373
2025-02-10T01:24:00,0,1,0,0,1,73.72,41,59,4.334872926272538
2025-10-05T15:01:00,6,15,1,0,45,41.33,88,9,3.6344051063303686
2025-09-03T04:11:00,2,4,0,0,44,62.45,109,28,3.3464478258837342
2025-10-19T02:48:00,6,2,1,0,8,29.73,88,15,3.5704031258144138
2025-03-18T07:53:00,1,7,0,0,26,58.97,28,37,4.120362852540628
2025-10-13T16:57:00,0,16,0,0,44,39.75,84,27,3.6634322481619632
2025-12-17T23:30:00,2,23,0,0,11,73.41,156,29,4.3693069045733015
2025-03-02T15:32:00,6,15,1,0,6,18.61,56,34,4.842382905095724
2025-08-22T08:16:00,4,8,0,0,38,24.95,172,49,4.572195288989891
2025-11-23T08:46:00,6,8,1,0,31,68.71,67,18,4.764877549917292
2025-07-08T05:24:00,1,5,0,0,33,28.71,73,35,4.947191972540908
2025-03-15T11:32:00,5,11,1,1,44,77.18,63,50,4.644102807739788
2025-12-08T18:22:00,0,18,0,1,7,66.65,160,8,3.7814356329849295
2025-04-24T14:19:00,3,14,0,0,47,76.95,45,49,4.417761281446303
2025-05-09T12:16:00,4,12,0,1,17,74.66,60,14,3.490301193487724
2025-02-23T10:04:00,6,10,1,1,18,38.99,90,45,3.5873065394910792
2025-06-05T19:40:00,3,19,0,1,48,12.59,101,32,3.512672029927309
2025-06-09T15:49:00,0,15,0,0,50,72.45,38,2,3.5718403366130476
2025-10-26T16:43:00,6,16,1,0,44,58.71,116,27,3.1562691675740275
2025-11-06T01:49:00,3,1,0,0,28,14.44,165,52,3.2666157549841186
2025-06-29T15:32:00,6,15,1,0,21,40.57,64,36,3.2550669731459694
2025-03-03T04:47:00,0,4,0,0,43,19.69,150,50,4.1290919732675695
2025-03-07T16:02:00,4,16,0,0,3,39.09,95,53,3.9904752005057724
2025-11-03T03:16:00,0,3,0,0,19,17.85,103,48,3.109527787463656
2025-02-08T03:16:00,5,3,1,0,15,49.75,175,15,4.575490188136592
2025-10-08T06:16:00,2,6,0,0,46,19.55,72,49,3.921550420823704
2025-01-20T22:04:00,0,22,0,1,39,19.81,177,18,3.6959105466793605
2025-01-02T11:48:00,3,11,0,1,3,54.47,74,23,4.905022410278345
2025-08-05T13:54:00,1,13,0,0,46,37.37,146,14,3.6909158956230117
2025-03-26T03:28:00,2,3,0,0,49,78.07,150,53,3.4411800977733615
2025-03-21T11:19:00,4,11,0,1,35,70.95,164,1,4.685120108745846
2025-07-24T04:15:00,3,4,0,0,28,55.17,65,7,3.063033254258997
2025-10-01T19:43:00,2,19,0,1,43,44.47,98,12,4.968617032224636
2025-03-01T20:49:00,5,20,1,1,24,37.64,148,59,4.658893353711186
2025-10-04T13:27:00,5,13,1,0,18,32.73,71,42,4.080870787177426
2025-08-14T23:18:00,3,23,0,0,2,14.47,98,56,4.029185541705232
2025-05-24T19:20:00,5,19,1,1,27,13.42,22,50,3.537450970650763
2025-07-17T08:59:00,3,8,0,0,37,50.13,58,19,3.5466794142605207
2025-10-26T20:09:00,6,20,1,1,45,29.14,62,51,4.6364137209898155
2025-04-17T08:12:00,3,8,0,0,9,75.78,143,48,4.829020677037633
2025-06-05T10:43:00,3,10,0,1,30,66.03,76,52,4.270741017753117
2025-04-29T02:51:00,1,2,0,0,36,71.61,21,27,3.316812741296209
2025-11-22T19:59:00,5,19,1,1,39,24.5,123,17,4.127654746259921
2025-02-12T06:04:00,2,6,0,0,26,41.62,35,18,4.460816168967428
2025-03-12T02:24:00,2,2,0,0,10,69.64,179,31,3.517118050981833
2025-06-20T18:11:00,4,18,0,1,31,24.86,78,53,3.1587749951520028
2025-12-27T21:48:00,5,21,1,1,26,73.5,89,11,3.513886058501276
2025-03-22T09:44:00,5,9,1,1,5,34.42,162,1,3.99595137417532
2025-11-08T20:07:00,5,20,1,1,16,79.43,43,58,3.692048541526728
2025-07-01T16:04:00,1,16,0,0,14,70.89,79,30,4.013524781645453
2025-02-23T08:51:00,6,8,1,0,34,70.82,99,0,4.288608144840363
2025-07-31T05:34:00,3,5,0,0,41,46.45,40,6,4.201261204940664
2025-10-05T13:54:00,6,13,1,0,25,77.89,134,58,3.801714774123441
2025-06-25T08:37:00,2,8,0,0,37,61.5,104,49,4.337529407381146
2025-07-18T13:54:00,4,13,0,0,49,49.54,94,48,3.5857136756100925
2025-01-06T07:16:00,0,7,0,0,13,35.32,70,1,4.709615290336213
2025-11-02T03:06:00,6,3,1,0,16,69.78,64,51,4.002303464913368
2025-02-02T01:23:00,6,1,1,0,35,63.92,107,36,4.054562780079604
2025-07-28T17:57:00,0,17,0,0,48,58.34,165,15,4.249890944271893
2025-02-12T10:26:00,2,10,0,1,31,24.36,70,26,3.910552752751415
2025-11-12T08:26:00,2,8,0,0,47,48.09,87,50,4.691260365689296
2025-11-11T11:46:00,1,11,0,1,15,73.94,91,56,4.713711476223288
2025-12-17T01:14:00,2,1,0,0,40,19.11,76,3,3.486056328478556
2025-11-20T18:09:00,3,18,0,1,29,40.86,102,50,4.071136282280558
2025-09-13T12:52:00,5,12,1,1,34,28.93,78,47,4.858558819664172
2025-01-01T02:43:00,2,2,0,0,3,51.03,101,30,3.9443024277512224
2025-11-13T16:43:00,3,16,0,0,31,30.42,65,53,4.536444047337094
2025-04-14T00:20:00,0,0,0,0,17,25.32,101,28,3.355995812731699
2025-06-11T19:30:00,2,19,0,1,3,43.14,116,49,3.0827143844676956
2025-10-13T00:21:00,0,0,0,0,17,29.45,41,9,3.725339161761557
2025-11-19T16:08:00,2,16,0,0,47,69.09,166,33,3.3482194049307874
2025-12-05T00:59:00,4,0,0,0,26,53.85,175,15,4.524866913054197
2025-03-19T05:10:00,2,5,0,0,46,38.92,132,15,3.822695845967578
2025-09-10T12:57:00,2,12,0,1,36,59.25,23,47,4.736680322854774
2025-12-31T02:27:00,2,2,0,0,30,20.08,61,26,3.3598951623566755
2025-11-02T02:00:00,6,2,1,0,23,77.21,44,34,3.804032672820364
2025-07-26T06:23:00,5,6,1,0,34,16.26,44,35,4.7654339790292575
2025-05-17T08:30:00,5,8,1,0,22,60.49,39,56,4.509581184283446
2025-07-21T04:55:00,0,4,0,0,44,42.23,106,35,3.820631508742589
2025-08-16T17:38:00,5,17,1,0,9,13.4,164,32,4.538329527437356
2025-12-18T19:29:00,3,19,0,1,22,32.46,63,10,3.1629392467831425
2025-10-11T02:03:00,5,2,1,0,9,20.62,104,24,4.470260377978119
2025-03-20T08:06:00,3,8,0,0,32,60.43,52,35,4.234505149602544
2025-12-22T07:59:00,0,7,0,0,17,52.33,63,56,4.35728191943338
2025-05-05T04:24:00,0,4,0,0,25,26.75,96,11,4.99333486806161
2025-12-30T23:57:00,1,23,0,0,20,46.72,135,10,4.598428276561773
2025-03-21T05:16:00,4,5,0,0,45,32.38,152,19,4.493092387671412
2025-06-12T15:42:00,3,15,0,0,14,37.9,137,44,3.249315937313578
2025-02-11T23:30:00,1,23,0,0,18,77.12,69,21,3.9176877171524827
2025-08-05T07:54:00,1,7,0,0,47,28.56,136,44,4.874069214150854
2025-10-12T21:02:00,6,21,1,1,47,59.98,124,16,4.9956862557671595
2025-02-19T19:25:00,2,19,0,1,5,21.25,58,3,3.7974950866101906
2025-08-20T02:56:00,2,2,0,0,31,63.84,78,31,4.691692100214717
2025-01-30T02:16:00,3,2,0,0,24,30.68,93,58,4.827009911491258
2025-04-21T06:47:00,0,6,0,0,49,42.43,48,9,4.486592771165199
2025-12-30T00:23:00,1,0,0,0,16,73.91,97,59,3.4035426837186513
2025-01-22T22:25:00,2,22,0,1,26,30.71,169,43,3.449387176261444
2025-02-21T16:13:00,4,16,0,0,45,63.94,160,25,4.646187182565274
2025-02-20T22:33:00,3,22,0,1,44,31.12,47,18,4.398947083595881
2025-03-13T01:41:00,3,1,0,0,16,24.01,70,19,3.8321225863814146
2025-08-15T16:27:00,4,16,0,0,8,26.11,133,21,4.840087097813955
2025-04-15T13:06:00,1,13,0,0,8,71.0,171,54,3.8779682612306123
2025-07-19T04:31:00,5,4,1,0,1,74.13,156,11,4.874367989045467
2025-12-27T17:18:00,5,17,1,0,17,76.01,122,5,4.573309019718936
2025-09-21T03:58:00,6,3,1,0,50,36.72,155,30,4.1153049016554615
2025-08-20T13:07:00,2,13,0,0,25,40.92,62,40,4.11022474250507
2025-09-25T19:33:00,3,19,0,1,49,78.52,46,8,4.853565736375379
2025-02-05T13:27:00,2,13,0,0,20,30.88,176,3,4.542971647297539
2025-08-24T07:23:00,6,7,1,0,37,53.15,66,16,3.7953114002034147
2025-12-11T11:19:00,3,11,0,1,19,35.77,34,40,4.101151706719875
2025-04-18T22:50:00,4,22,0,1,47,61.11,83,21,4.146582347205401
2025-04-16T12:49:00,2,12,0,1,28,65.1,146,1,3.9712243576852595
2025-08-16T18:24:00,5,18,1,1,5,51.82,34,54,4.463836837987038
2025-07-29T13:31:00,1,13,0,0,44,47.99,137,51,4.672715959996212
2025-04-12T03:50:00,5,3,1,0,49,18.65,78,10,4.334334792724707
2025-05-25T03:43:00,6,3,1,0,4,31.29,66,6,4.099215013659199
2025-08-17T11:06:00,6,11,1,1,15,27.17,92,32,3.5066489437258017
2025-10-14T14:01:00,1,14,0,0,13,12.94,51,52,4.176131534287759
2025-08-25T20:01:00,0,20,0,1,36,69.63,60,22,4.82822175875185
2025-08-20T07:35:00,2,7,0,0,36,15.47,114,56,4.0480284415535595
2025-12-12T22:49:00,4,22,0,1,43,19.5,173,51,3.797214262869777
2025-12-25T01:54:00,3,1,0,0,26,78.75,64,14,4.831565013892611
2025-07-28T18:26:00,0,18,0,1,40,20.16,163,59,3.4063008759249245
2025-08-30T08:17:00,5,8,1,0,22,55.51,99,48,3.606550953783909
2025-06-03T18:42:00,1,18,0,1,6,13.27,28,43,4.1417485107282666
2025-01-02T03:02:00,3,3,0,0,21,40.43,28,11,4.056331134487633
2025-06-14T20:36:00,5,20,1,1,40,58.15,75,40,3.6221271583216383
2025-06-03T23:45:00,1,23,0,0,34,53.32,80,29,4.505244206583239
2025-05-31T22:40:00,5,22,1,1,4,66.8,34,36,3.7867907602482678
2025-06-07T22:32:00,5,22,1,1,1,15.22,28,31,4.905625618423905
2025-10-28T20:22:00,1,20,0,1,13,68.83,136,7,3.2291814579427474
2025-11-21T23:09:00,4,23,0,0,19,51.76,169,38,4.61649121545848
2025-09-20T06:19:00,5,6,1,0,40,22.41,162,9,3.741156043962392
2025-02-03T02:50:00,0,2,0,0,5,45.03,26,52,3.905891293756732
2025-07-05T09:41:00,5,9,1,1,36,18.71,151,4,4.233308257985962
2025-04-07T20:20:00,0,20,0,1,13,51.83,118,44,3.0902897457143945
2025-05-25T16:40:00,6,16,1,0,20,76.89,94,14,3.1837824865410176
2025-10-10T23:19:00,4,23,0,0,44,76.58,153,17,4.802184735647583
2025-08-01T23:16:00,4,23,0,0,11,23.78,74,30,4.688537850726472
2025-06-13T12:23:00,4,12,0,1,33,21.0,135,36,3.332415761838768
2025-04-22T10:08:00,1,10,0,1,50,12.34,90,34,3.7011911767737633
2025-07-20T02:23:00,6,2,1,0,33,50.13,58,18,4.4807123713397
2025-06-23T12:31:00,0,12,0,1,5,17.73,153,17,3.3454079647817734
2025-09-28T09:08:00,6,9,1,1,20,33.23,23,9,4.754710244708562
2025-03-06T02:23:00,3,2,0,0,44,35.79,42,0,3.743174711875869
2025-02-01T00:35:00,5,0,1,0,18,57.16,88,17,3.8440324107291453
2025-07-18T14:45:00,4,14,0,0,4,72.35,91,23,4.927824418345642
2025-07-16T22:42:00,2,22,0,1,34,12.43,142,49,3.7290594171160967
2025-10-08T06:03:00,2,6,0,0,46,75.15,138,41,3.92546164990611
2025-02-05T04:41:00,2,4,0,0,45,69.1,143,30,3.5614152086502973
2025-08-05T04:00:00,1,4,0,0,21,35.61,173,41,4.584238765384068
2025-11-05T02:49:00,2,2,0,0,41,15.67,176,32,4.912710849296081
2025-03-01T19:13:00,5,19,1,1,40,71.01,48,28,4.173328406088164
2025-03-31T13:57:00,0,13,0,0,40,65.86,129,43,4.5077277160136
2025-06-08T13:30:00,6,13,1,0,15,62.59,81,9,4.013166811435378
2025-04-13T21:24:00,6,21,1,1,37,74.13,128,6,4.059429166023962
2025-08-21T11:55:00,3,11,0,1,26,75.72,175,20,4.518107138125718
2025-04-21T15:58:00,0,15,0,0,48,64.92,71,16,4.486122515541796
2025-03-16T00:30:00,6,0,1,0,44,32.78,88,41,4.185026472429381
2025-04-16T06:26:00,2,6,0,0,18,17.2,28,1,4.818176142228887
2025-04-18T04:46:00,4,4,0,0,45,52.75,82,14,4.1058045541762205
2025-12-02T01:00:00,1,1,0,0,9,53.24,167,45,3.732443263352997
2025-09-14T09:22:00,6,9,1,1,19,17.47,146,51,4.026889421858582
2025-11-25T14:59:00,1,14,0,0,16,15.97,25,24,3.690536401421197
2025-01-15T21:17:00,2,21,0,1,43,55.04,33,56,3.492169163117184
2025-01-20T09:15:00,0,9,0,1,3,62.48,122,50,4.085095041846582
2025-08-03T18:02:00,6,18,1,1,13,74.92,140,45,3.3920572060917404
2025-08-20T16:56:00,2,16,0,0,21,64.78,88,56,4.4297616840141005
2025-09-03T22:10:00,2,22,0,1,15,67.83,53,37,4.103190944732433
2025-02-20T11:05:00,3,11,0,1,16,31.17,115,57,3.9603219505373084
2025-04-21T05:27:00,0,5,0,0,41,57.08,69,25,3.324134459424278
2025-11-21T16:25:00,4,16,0,0,26,21.66,170,51,4.773066031468485
2025-04-15T08:09:00,1,8,0,0,6,30.36,153,55,4.471755734597619
2025-08-24T02:44:00,6,2,1,0,24,45.65,100,42,3.576459666186211
2025-02-11T23:49:00,1,23,0,0,14,29.22,52,19,3.7861543476482016
2025-12-06T02:05:00,5,2,1,0,29,10.69,132,20,4.591123632340824
2025-12-19T17:09:00,4,17,0,0,26,35.97,155,47,4.4774357664113005
2025-06-18T03:26:00,2,3,0,0,33,57.59,138,13,4.946136202405805
2025-10-11T20:47:00,5,20,1,1,41,10.59,57,33,4.79757824722466
2025-10-09T18:26:00,3,18,0,1,23,20.6,120,35,4.767531437249204
2025-11-21T17:33:00,4,17,0,0,15,18.8,133,39,4.687568863835866
2025-11-03T00:21:00,0,0,0,0,25,38.14,116,51,3.3229341716131833
2025-07-04T05:04:00,4,5,0,0,37,79.92,94,11,4.104830556044
2025-10-18T06:51:00,5,6,1,0,46,77.79,107,30,3.0870803652245717
2025-02-16T10:12:00,6,10,1,1,38,74.78,143,59,3.3376577646822665
2025-06-19T17:18:00,3,17,0,0,7,76.75,177,11,3.3105798746775896
2025-01-29T02:33:00,2,2,0,0,34,61.03,21,26,3.6019900116752623
2025-08-12T02:16:00,1,2,0,0,34,76.36,157,38,3.314861180363528
2025-05-28T14:39:00,2,14,0,0,49,22.45,163,29,4.395861333567581
2025-06-01T17:23:00,6,17,1,0,36,53.61,27,14,4.801941668845146
2025-03-19T14:46:00,2,14,0,0,24,50.69,171,46,3.514750256680642
2025-06-19T04:36:00,3,4,0,0,47,15.18,111,26,4.389817840576523
2025-03-20T13:52:00,3,13,0,0,31,52.16,75,11,4.968787916142658
2025-11-12T01:07:00,2,1,0,0,12,70.29,129,57,4.046638697003868
2025-10-26T18:20:00,6,18,1,1,13,56.81,108,31,3.94123924132097
2025-05-16T06:35:00,4,6,0,0,35,45.14,149,4,3.1098626408492756
2025-01-18T14:15:00,5,14,1,0,12,60.24,73,39,3.437403994053641
2025-05-30T03:11:00,4,3,0,0,21,55.2,110,40,4.774839114801837
2025-02-05T16:53:00,2,16,0,0,18,47.93,137,40,4.720230507499137
2025-04-28T19:59:00,0,19,0,1,35,27.92,45,23,3.0250033222935686
2025-10-10T16:08:00,4,16,0,0,2,36.23,172,15,4.9919300609312725
2025-03-28T14:56:00,4,14,0,0,5,39.03,109,12,4.484720655738697
2025-01-18T04:44:00,5,4,1,0,24,17.06,26,19,3.9822419863167475
2025-07-09T13:31:00,2,13,0,0,9,26.44,109,19,4.389445103876424
2025-08-11T23:29:00,0,23,0,0,8,39.97,133,9,4.473066534443367
2025-01-24T16:07:00,4,16,0,0,1,22.83,93,46,4.274873472815263
2025-01-31T05:12:00,4,5,0,0,35,50.24,179,21,3.308464832582534
